epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,3054.88,1.58306,1.10929,1.27447,0.5726,0.50871,0.55734,0.2378,1.99366,1.25753,1.49531,0.00929948,0.00929948,0.00929948
56,3101.69,1.60494,1.12579,1.28199,0.60121,0.60383,0.63096,0.35817,1.77687,1.08522,1.38968,0.00927402,0.00927402,0.00927402
57,3169.09,1.60402,1.11452,1.27826,0.59354,0.6528,0.63775,0.35079,1.69853,1.06871,1.35244,0.00924815,0.00924815,0.00924815
58,3227.02,1.59115,1.10894,1.27568,0.56178,0.61343,0.60841,0.32888,1.70917,1.13008,1.34804,0.00922186,0.00922186,0.00922186
59,3297.08,1.56635,1.09278,1.26616,0.6123,0.61103,0.62294,0.34938,1.67952,1.04958,1.32358,0.00919517,0.00919517,0.00919517
60,3366.41,1.59266,1.10347,1.27843,0.63443,0.61621,0.63977,0.3362,1.76514,1.05978,1.39382,0.00916808,0.00916808,0.00916808
61,3422.74,1.57749,1.09746,1.26584,0.64974,0.55671,0.63871,0.3504,1.67684,1.11386,1.34159,0.00914058,0.00914058,0.00914058
62,3471.18,1.5775,1.10497,1.27217,0.63996,0.65776,0.66783,0.37667,1.70711,1.05979,1.33398,0.00911268,0.00911268,0.00911268
63,3521.41,1.55111,1.07651,1.25374,0.71737,0.61862,0.68119,0.39395,1.67146,1.02272,1.30992,0.00908438,0.00908438,0.00908438
64,3572.92,1.55199,1.07132,1.24922,0.62177,0.67011,0.6632,0.36301,1.73698,1.04344,1.36206,0.0090557,0.0090557,0.0090557
65,3645.68,1.57024,1.09301,1.26437,0.64818,0.61843,0.67645,0.35452,1.69463,1.04339,1.33061,0.00902662,0.00902662,0.00902662
66,3704.87,1.58843,1.11731,1.28407,0.67463,0.59232,0.66845,0.37477,1.68855,1.05589,1.32762,0.00899716,0.00899716,0.00899716
67,3755.45,1.55489,1.07671,1.25889,0.59905,0.63177,0.65069,0.35166,1.68289,1.08304,1.3404,0.00896731,0.00896731,0.00896731
68,3814.89,1.57894,1.068,1.26857,0.62809,0.63816,0.65592,0.36804,1.69356,1.07779,1.33708,0.00893708,0.00893708,0.00893708
69,3865.92,1.54912,1.06788,1.25151,0.66006,0.6429,0.65661,0.31485,1.99702,1.09624,1.51149,0.00890648,0.00890648,0.00890648
70,3919.77,1.57827,1.06752,1.26974,0.7771,0.66183,0.68008,0.32838,1.87786,1.10434,1.4363,0.0088755,0.0088755,0.0088755
71,3975.24,1.56866,1.08124,1.26923,0.67132,0.61871,0.66878,0.36355,1.77681,1.05783,1.40429,0.00884415,0.00884415,0.00884415
72,4036.6,1.54948,1.05505,1.25607,0.63744,0.693,0.68959,0.34728,1.74482,1.04305,1.36946,0.00881244,0.00881244,0.00881244
73,4086.35,1.53341,1.05425,1.24801,0.59442,0.68163,0.69604,0.36315,1.7332,1.0268,1.34415,0.00878036,0.00878036,0.00878036
74,4149.93,1.56407,1.05533,1.25559,0.62259,0.62971,0.66324,0.36192,1.75845,1.07509,1.35785,0.00874792,0.00874792,0.00874792
75,4204.73,1.52634,1.04596,1.24394,0.63736,0.74082,0.6992,0.37241,1.76262,0.98941,1.36668,0.00871513,0.00871513,0.00871513
76,4259.78,1.53624,1.04763,1.24548,0.63797,0.65999,0.6729,0.34772,1.80362,1.05998,1.38587,0.00868198,0.00868198,0.00868198
77,4317.15,1.53367,1.05643,1.23787,0.68702,0.65739,0.69747,0.39521,1.6662,1.00891,1.32563,0.00864849,0.00864849,0.00864849
78,4380.48,1.5254,1.05314,1.24636,0.69385,0.67623,0.70909,0.37869,1.7505,1.02706,1.35834,0.00861464,0.00861464,0.00861464
79,4429.77,1.53856,1.02839,1.24772,0.63287,0.68427,0.66575,0.37351,1.70995,1.03459,1.34994,0.00858046,0.00858046,0.00858046
80,4488.23,1.54688,1.04448,1.24881,0.59605,0.67267,0.65384,0.34463,1.81488,1.0783,1.41386,0.00854594,0.00854594,0.00854594
81,4541.74,1.53125,1.03549,1.24445,0.64466,0.65035,0.67849,0.36133,1.73973,1.01286,1.36089,0.00851109,0.00851109,0.00851109
82,4607.28,1.52474,1.01824,1.23503,0.62644,0.71351,0.70684,0.40636,1.65036,0.98112,1.31836,0.0084759,0.0084759,0.0084759
83,4656.4,1.54257,1.03475,1.24037,0.64932,0.66555,0.655,0.34554,1.74017,1.05553,1.37052,0.00844039,0.00844039,0.00844039
84,4700.76,1.51016,1.02518,1.22603,0.68062,0.6613,0.71649,0.40097,1.67039,1.0369,1.3428,0.00840456,0.00840456,0.00840456
85,4745.7,1.52929,1.0177,1.244,0.62752,0.69702,0.69946,0.38585,1.68135,1.09828,1.35052,0.00836841,0.00836841,0.00836841
86,4797.19,1.52022,1.02289,1.24149,0.64612,0.6199,0.67963,0.36771,1.71286,1.05946,1.36115,0.00833194,0.00833194,0.00833194
87,4850.78,1.51367,1.01241,1.23182,0.61909,0.55448,0.61193,0.26758,2.04372,1.16739,1.45384,0.00829517,0.00829517,0.00829517
88,4905.2,1.5012,1.00494,1.22953,0.57715,0.68415,0.66606,0.3786,1.76621,1.03694,1.36624,0.00825808,0.00825808,0.00825808
89,4959.47,1.51678,1.01006,1.23325,0.64415,0.70833,0.68987,0.39136,1.65986,1.01395,1.31309,0.0082207,0.0082207,0.0082207
90,5024.9,1.52419,1.02655,1.23293,0.59046,0.72358,0.69438,0.36638,1.82819,1.05476,1.4235,0.00818301,0.00818301,0.00818301
91,5073.92,1.48671,0.99999,1.22962,0.5735,0.68962,0.68355,0.36622,1.71908,1.06299,1.34369,0.00814503,0.00814503,0.00814503
92,5118.11,1.51564,0.99826,1.22653,0.61371,0.65455,0.65553,0.33457,1.7501,1.03396,1.3457,0.00810677,0.00810677,0.00810677
93,5176.65,1.48801,0.98654,1.21825,0.61936,0.63904,0.67755,0.37281,1.72617,1.05601,1.36754,0.00806821,0.00806821,0.00806821
94,5232.21,1.50051,0.99019,1.22105,0.64768,0.69811,0.69849,0.36743,1.79451,1.02843,1.39171,0.00802938,0.00802938,0.00802938
95,5290.03,1.48002,0.9781,1.21332,0.80135,0.68427,0.69575,0.36373,1.75454,1.02016,1.37723,0.00799026,0.00799026,0.00799026
96,5348.08,1.48188,0.98611,1.21575,0.64583,0.69987,0.69521,0.38897,1.66181,1.03112,1.30977,0.00795088,0.00795088,0.00795088
97,5399.88,1.48996,0.98766,1.21646,0.65196,0.69664,0.72127,0.35258,1.87453,1.04526,1.43586,0.00791122,0.00791122,0.00791122
98,5463.84,1.49169,0.98665,1.21142,0.62346,0.70209,0.69246,0.3767,1.71336,1.03511,1.34337,0.0078713,0.0078713,0.0078713
99,5544.09,1.4963,0.99074,1.21963,0.64556,0.7083,0.70167,0.39106,1.72036,1.00948,1.34666,0.00783112,0.00783112,0.00783112
100,5590.74,1.47064,0.97627,1.20953,0.62689,0.69121,0.69067,0.36312,1.80347,1.0234,1.39837,0.00779069,0.00779069,0.00779069
101,5642.59,1.46423,0.97735,1.21725,0.65345,0.70327,0.69445,0.3566,1.90044,1.03476,1.44882,0.00775,0.00775,0.00775
102,5696.67,1.49505,0.99218,1.22036,0.80612,0.62336,0.6922,0.39886,1.65047,1.00153,1.29914,0.00770907,0.00770907,0.00770907
103,5753.63,1.48944,0.98776,1.21537,0.48705,0.48699,0.48279,0.169,2.51586,1.34615,1.58825,0.00766789,0.00766789,0.00766789
104,5811.93,1.47449,0.98148,1.20943,0.71471,0.54678,0.65191,0.32128,1.92763,1.12957,1.40661,0.00762648,0.00762648,0.00762648
105,5852.35,1.45475,0.97235,1.20871,0.66556,0.66537,0.71055,0.40866,1.67752,1.01909,1.34171,0.00758483,0.00758483,0.00758483
106,5910.34,1.47393,0.96489,1.20672,0.65458,0.70382,0.70742,0.38773,1.68595,1.00477,1.33507,0.00754296,0.00754296,0.00754296
107,5982.69,1.48295,0.97937,1.21951,0.66422,0.72308,0.71225,0.40276,1.66369,0.99005,1.31364,0.00750086,0.00750086,0.00750086
108,6032.81,1.48477,0.96865,1.21819,0.62903,0.70132,0.69902,0.39107,1.68462,1.0299,1.34151,0.00745854,0.00745854,0.00745854
109,6080.85,1.46484,0.97108,1.20375,0.57668,0.72173,0.68361,0.31603,1.89293,1.07931,1.45277,0.00741601,0.00741601,0.00741601
110,6123.07,1.48437,0.9761,1.2046,0.6508,0.67422,0.68881,0.35616,1.79786,1.02877,1.38659,0.00737326,0.00737326,0.00737326
111,6136.39,1.46308,0.95835,1.20256,0.62486,0.6911,0.72027,0.41277,1.63847,0.99558,1.30414,0.00733031,0.00733031,0.00733031
112,6150.49,1.45192,0.94061,1.19368,0.64393,0.70764,0.69993,0.37616,1.70391,1.04457,1.34149,0.00728717,0.00728717,0.00728717
113,6164.21,1.44759,0.9352,1.2025,0.61824,0.73658,0.7152,0.3883,1.6787,0.98275,1.33499,0.00724382,0.00724382,0.00724382
114,6177.84,1.45448,0.94905,1.19823,0.80012,0.68699,0.72713,0.41955,1.65929,0.96494,1.32294,0.00720028,0.00720028,0.00720028
115,6191.74,1.44244,0.93409,1.19886,0.60236,0.67899,0.67369,0.36611,1.7175,1.02413,1.35636,0.00715656,0.00715656,0.00715656
116,6205.39,1.46611,0.95774,1.20148,0.57876,0.68738,0.67793,0.38201,1.68524,1.02912,1.31855,0.00711266,0.00711266,0.00711266
117,6219.14,1.4516,0.94992,1.19742,0.64621,0.73026,0.71691,0.36605,1.75014,0.99329,1.36072,0.00706857,0.00706857,0.00706857
118,6233.31,1.4578,0.94142,1.19663,0.60211,0.7219,0.70517,0.39196,1.69194,0.97651,1.32818,0.00702432,0.00702432,0.00702432
119,6247.69,1.4537,0.94007,1.19731,0.66423,0.5988,0.6504,0.34241,1.90188,1.09034,1.40838,0.0069799,0.0069799,0.0069799
120,6262.43,1.43886,0.93684,1.19049,0.64865,0.71494,0.69931,0.35528,1.82324,1.0708,1.40463,0.00693532,0.00693532,0.00693532
121,6277.02,1.46986,0.95963,1.20694,0.66407,0.66038,0.7121,0.41062,1.66095,1.02969,1.32502,0.00689058,0.00689058,0.00689058
122,6291.95,1.4416,0.93858,1.18603,0.6411,0.68984,0.7056,0.38471,1.69873,1.00681,1.33911,0.00684568,0.00684568,0.00684568
123,6306.88,1.42074,0.92045,1.18766,0.6469,0.71668,0.71903,0.37723,1.76925,1.02022,1.3719,0.00680064,0.00680064,0.00680064
124,6322.07,1.41882,0.90664,1.18007,0.62511,0.70336,0.69607,0.35321,1.80768,1.04877,1.40068,0.00675546,0.00675546,0.00675546
125,6337.1,1.428,0.9224,1.18177,0.76583,0.70042,0.71056,0.37328,1.77935,1.0491,1.40123,0.00671014,0.00671014,0.00671014
126,6352.2,1.39894,0.90215,1.17599,0.67112,0.66867,0.70378,0.38095,1.72591,0.99334,1.34277,0.00666469,0.00666469,0.00666469
127,6367.37,1.41792,0.90967,1.17684,0.63311,0.71659,0.68282,0.37402,1.72945,1.00596,1.34173,0.0066191,0.0066191,0.0066191
128,6382.47,1.42266,0.91751,1.18226,0.6574,0.70476,0.71172,0.40906,1.69978,1.00419,1.32147,0.0065734,0.0065734,0.0065734
129,6397.94,1.4557,0.94921,1.19768,0.55792,0.56536,0.58104,0.27359,2.05047,1.14035,1.46975,0.00652758,0.00652758,0.00652758
130,6413.62,1.42111,0.92132,1.18445,0.59084,0.70478,0.69576,0.40439,1.62418,1.00616,1.31316,0.00648164,0.00648164,0.00648164
131,6429.12,1.43343,0.92823,1.19133,0.62082,0.72103,0.70745,0.40596,1.65427,0.98356,1.32259,0.0064356,0.0064356,0.0064356
132,6444.42,1.41676,0.90912,1.17477,0.65367,0.70953,0.69985,0.37183,1.72283,1.01762,1.35334,0.00638946,0.00638946,0.00638946
133,6459.78,1.41578,0.9097,1.17229,0.61159,0.75194,0.70703,0.36986,1.75432,0.99513,1.36131,0.00634322,0.00634322,0.00634322
134,6475.19,1.41083,0.90039,1.16705,0.61837,0.71604,0.69143,0.37812,1.68785,1.03459,1.31861,0.00629688,0.00629688,0.00629688
135,6490.7,1.39744,0.8979,1.16397,0.62175,0.73801,0.69506,0.37547,1.69591,1.0184,1.33427,0.00625046,0.00625046,0.00625046
136,6506.68,1.39564,0.89983,1.16726,0.60496,0.71889,0.6779,0.37293,1.68466,1.04525,1.32963,0.00620396,0.00620396,0.00620396
137,6522.48,1.42601,0.91995,1.18078,0.60087,0.75297,0.68996,0.39595,1.61755,0.99037,1.29902,0.00615737,0.00615737,0.00615737
138,6538.16,1.41167,0.90386,1.17708,0.63501,0.72409,0.70246,0.36981,1.74,0.98823,1.36368,0.00611072,0.00611072,0.00611072
139,6553.92,1.40894,0.89625,1.16559,0.67215,0.6988,0.71826,0.3886,1.68666,0.99974,1.32521,0.006064,0.006064,0.006064
140,6569.47,1.41636,0.91655,1.17786,0.6739,0.70139,0.71617,0.39915,1.63513,0.98421,1.29322,0.00601722,0.00601722,0.00601722
141,6585.05,1.39222,0.89094,1.16269,0.61973,0.71525,0.71581,0.3949,1.66613,1.01305,1.32687,0.00597038,0.00597038,0.00597038
142,6600.69,1.39711,0.8888,1.1655,0.62182,0.69475,0.67292,0.37328,1.71233,0.99317,1.32963,0.00592349,0.00592349,0.00592349
143,6616.42,1.4091,0.89389,1.16802,0.64944,0.71158,0.71827,0.38142,1.71595,1.01006,1.34199,0.00587655,0.00587655,0.00587655
144,6632.09,1.39915,0.89634,1.16909,0.61874,0.70452,0.68123,0.38737,1.65374,1.01318,1.31151,0.00582957,0.00582957,0.00582957
