epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,5756.65,1.78501,1.53202,1.56446,0.5521,0.40226,0.32526,0.15479,1.89105,1.55584,1.69227,0.00802198,0.00802198,0.00802198
101,5813.67,1.80294,1.56209,1.57724,0.54484,0.40488,0.33155,0.1567,1.88772,1.52008,1.7066,0.008002,0.008002,0.008002
102,5870.62,1.77116,1.51839,1.5591,0.38373,0.42975,0.32543,0.13996,1.88119,1.52884,1.69088,0.00798202,0.00798202,0.00798202
103,5927.45,1.7855,1.54467,1.57143,0.55415,0.41623,0.3335,0.15298,1.89565,1.53691,1.69991,0.00796204,0.00796204,0.00796204
104,5983.78,1.78889,1.53938,1.57932,0.53368,0.42206,0.32556,0.15129,1.88305,1.53463,1.69418,0.00794206,0.00794206,0.00794206
105,6041.34,1.78149,1.52559,1.56337,0.51956,0.4216,0.33227,0.15412,1.8792,1.53192,1.68551,0.00792208,0.00792208,0.00792208
106,6098.94,1.78485,1.54499,1.56971,0.53071,0.3969,0.33108,0.15629,1.87091,1.54629,1.68404,0.0079021,0.0079021,0.0079021
107,6156.53,1.77743,1.5369,1.57046,0.56734,0.42964,0.33807,0.15269,1.85654,1.52556,1.68042,0.00788212,0.00788212,0.00788212
108,6213.85,1.76895,1.52465,1.55919,0.51645,0.41693,0.33269,0.15299,1.86686,1.5235,1.68229,0.00786214,0.00786214,0.00786214
109,6270.49,1.768,1.51532,1.56419,0.53246,0.42387,0.33695,0.15838,1.86263,1.50687,1.68342,0.00784216,0.00784216,0.00784216
110,6327.42,1.77235,1.51786,1.56081,0.52454,0.43266,0.33912,0.15622,1.88474,1.53655,1.69646,0.00782218,0.00782218,0.00782218
111,6384.58,1.77197,1.52428,1.56554,0.54039,0.43748,0.33519,0.15113,1.8836,1.51176,1.70145,0.0078022,0.0078022,0.0078022
